transaction_id,customer_id,transaction_datetime,transaction_type,merchant_category,amount,is_fraud
TX1054691,SA014394,2023-12-11 23:09:40,Transfer,Online Shopping,184.52,0
TX1054692,SA010081,2023-11-29 09:09:18,Card Payment,Utilities,1493.41,0
TX1054693,SA010035,2023-12-29 17:06:59,Deposit,Utilities,406.66,0
TX1054694,SA013370,2023-10-14 07:56:08,EFT Payment,Insurance,527.66,0
TX1054695,SA012190,2023-12-08 11:27:32,Transfer,Utilities,321.32,0
TX1054696,SA012852,2023-11-13 08:47:27,Debit Order,Utilities,262.42,0
TX1054697,SA010878,2023-11-24 19:48:19,Transfer,Clothing Retail,1435.21,0
TX1054698,SA011527,2023-09-27 06:57:06,Transfer,Fuel Stations,713.71,0
TX1054699,SA014223,2023-11-26 09:20:54,ATM Withdrawal,Clothing Retail,0.39,0
TX1054700,SA010717,2023-04-01 06:41:01,Transfer,Transportation,1045.12,0
TX1054701,SA012921,2023-11-05 18:58:54,Deposit,Clothing Retail,243.57,0
TX1054702,SA013383,2023-11-08 10:41:47,ATM Withdrawal,Electronics,156.72,0
TX1054703,SA012299,2023-10-06 20:46:33,Transfer,Home & Garden,1818.5,0
TX1054704,SA012186,2023-12-24 15:14:46,Online Purchase,Online Shopping,779.39,0
TX1054705,SA012605,2023-12-25 18:38:48,Online Purchase,Online Shopping,979.65,0
TX1054706,SA012943,2023-12-16 02:45:27,Online Purchase,Government Services,341.28,0
TX1054707,SA014603,2023-10-28 16:19:52,Transfer,Entertainment,497.91,0
TX1054708,SA014007,2023-10-08 19:04:09,Deposit,Fuel Stations,606.04,0
TX1054709,SA012670,2023-07-14 10:19:37,Withdrawal,Transportation,18.37,0
TX1054710,SA011817,2023-09-01 18:07:17,Debit Order,Restaurants,26.4,0
TX1054711,SA011249,2023-08-10 00:04:05,EFT Payment,Utilities,788.16,0
TX1054712,SA010754,2023-12-11 09:31:15,Withdrawal,Telecommunication,117.39,0
TX1054713,SA013223,2023-12-23 23:59:59,Deposit,Insurance,137.39,0
TX1054714,SA013933,2023-10-29 03:02:23,Transfer,Education,246.17,0
TX1054715,SA011144,2023-12-08 17:57:34,Debit Order,Electronics,485.21,0
TX1054716,SA013882,2023-10-25 16:45:15,Debit Order,Government Services,67.02,0
TX1054717,SA013921,2023-11-26 23:28:10,Deposit,Telecommunication,1414.56,0
TX1054718,SA010526,2023-09-21 21:02:57,Deposit,Fuel Stations,1507.13,0
TX1054719,SA010932,2023-11-06 17:52:15,Card Payment,Accommodation,10.28,0
TX1054720,SA010821,2023-08-11 21:16:38,Deposit,Financial Services,49.64,0
TX1054721,SA013971,2023-04-17 23:41:04,Withdrawal,Education,182.99,0
TX1054722,SA011879,2023-09-25 23:36:49,Withdrawal,Government Services,936.33,0
TX1054723,SA012960,2023-11-05 21:34:04,ATM Withdrawal,Travel,281.13,0
TX1054724,SA012347,2023-12-12 14:58:12,Online Purchase,Gaming & Betting,651.17,0
TX1054725,SA012624,2023-11-23 17:35:47,Online Purchase,Financial Services,493.91,0
TX1054726,SA013787,2023-12-05 23:25:31,Card Payment,Telecommunication,671.73,0
TX1054727,SA014925,2023-09-14 15:34:55,Withdrawal,Entertainment,4.35,0
TX1054728,SA012996,2023-12-21 06:58:39,Deposit,Utilities,42.77,0
TX1054729,SA011210,2023-12-27 20:01:59,Debit Order,Insurance,30.76,0
TX1054730,SA012236,2023-11-25 17:37:39,Deposit,Medical,726.07,0
TX1054731,SA011440,2023-10-23 14:58:20,Online Purchase,Hardware & Construction,56.16,0
TX1054732,SA011239,2023-12-26 08:13:58,Deposit,Financial Services,54.94,0
TX1054733,SA011399,2023-11-18 08:00:12,Deposit,Accommodation,181.32,0
TX1054734,SA010306,2023-09-10 23:04:41,Transfer,Education,491.07,0
TX1054735,SA010827,2023-06-25 14:07:05,Online Purchase,Education,1481.41,0
TX1054736,SA010947,2023-12-30 09:19:30,Debit Order,Utilities,129.48,0
TX1054737,SA012216,2023-12-23 20:25:52,Deposit,Restaurants,183.08,0
TX1054738,SA012042,2023-10-10 12:48:46,Card Payment,Online Shopping,154.87,0
TX1054739,SA012692,2023-12-12 05:34:10,EFT Payment,Clothing Retail,244.51,0
TX1054740,SA013675,2023-12-29 04:41:27,Debit Order,Restaurants,1810.64,0
TX1054741,SA012995,2023-02-26 07:35:44,ATM Withdrawal,Fuel Stations,72.12,0
TX1054742,SA010472,2023-12-12 14:43:47,Withdrawal,Hardware & Construction,416.69,0
TX1054743,SA014963,2023-11-27 02:28:15,Deposit,Restaurants,6.13,0
TX1054744,SA014580,2023-12-25 06:00:06,Deposit,Restaurants,559.24,0
TX1054745,SA011296,2023-12-09 06:33:40,Online Purchase,Medical,386.4,0
TX1054746,SA010430,2023-12-01 17:08:47,Debit Order,Government Services,372.15,0
TX1054747,SA014861,2023-01-01 00:18:40,Withdrawal,Electronics,586.7,0
TX1054748,SA014954,2023-11-22 16:07:26,Transfer,Medical,1680.33,0
TX1054749,SA011904,2023-12-27 14:32:51,Debit Order,Restaurants,93.67,0
TX1054750,SA010161,2023-10-29 00:09:15,EFT Payment,Telecommunication,172.74,0
TX1054751,SA012311,2023-09-07 03:07:56,Card Payment,Financial Services,17.44,0
TX1054752,SA011745,2023-12-02 13:44:59,Online Purchase,Hardware & Construction,967.51,0
TX1054753,SA010857,2023-11-14 02:26:11,Deposit,Home & Garden,113.45,0
TX1054754,SA011762,2023-10-26 09:08:28,Withdrawal,Entertainment,228.12,0
TX1054755,SA012278,2023-12-01 19:20:43,EFT Payment,Clothing Retail,943.69,0
TX1054756,SA012703,2023-07-12 18:12:32,Deposit,Telecommunication,271.03,0
TX1054757,SA011965,2023-10-08 00:06:14,Debit Order,Home & Garden,634.24,0
TX1054758,SA011952,2023-09-12 06:48:21,Card Payment,Utilities,202.28,0
TX1054759,SA013962,2023-09-24 14:23:51,EFT Payment,Education,1252.11,0
TX1054760,SA013702,2023-12-25 21:15:17,EFT Payment,Online Shopping,37.91,0
TX1054761,SA013676,2023-07-11 02:02:18,Debit Order,Government Services,461.2,0
TX1054762,SA014282,2023-12-28 16:39:36,Transfer,Gaming & Betting,726.23,0
TX1054763,SA013124,2023-12-20 08:58:55,Online Purchase,Entertainment,914.99,0
TX1054764,SA014304,2023-11-01 13:48:21,Card Payment,Fuel Stations,172.24,0
TX1054765,SA010317,2023-10-05 07:53:00,Withdrawal,Grocery Stores,95.51,0
TX1054766,SA010989,2023-10-22 14:15:52,Deposit,Online Shopping,336.67,0
TX1054767,SA014702,2023-12-06 13:56:47,Deposit,Insurance,550.94,0
TX1054768,SA010678,2023-11-22 15:19:30,ATM Withdrawal,Restaurants,950.23,0
TX1054769,SA011647,2023-12-23 12:48:06,Deposit,Travel,735.16,0
TX1054770,SA014713,2023-11-09 14:57:38,EFT Payment,Home & Garden,186.9,0
TX1054771,SA010682,2023-04-23 06:10:44,Online Purchase,Transportation,111.57,0
TX1054772,SA013010,2023-11-11 23:15:19,Debit Order,Gaming & Betting,311.9,0
TX1054773,SA013510,2023-11-29 06:29:39,Withdrawal,Fuel Stations,46.61,0
TX1054774,SA011807,2023-06-01 02:59:32,Online Purchase,Government Services,1122.01,0
TX1054775,SA013794,2023-10-02 11:02:47,Withdrawal,Restaurants,196.06,0
TX1054776,SA013771,2023-10-03 06:57:48,Withdrawal,Online Shopping,1667.91,0
TX1054777,SA012845,2023-06-20 09:56:39,Online Purchase,Insurance,90.51,0
TX1054778,SA013855,2023-07-31 05:04:21,Withdrawal,Accommodation,799.16,0
TX1054779,SA012157,2023-05-20 23:14:00,Transfer,Gaming & Betting,24.34,0
TX1054780,SA011411,2023-08-22 08:04:05,Online Purchase,Utilities,394.95,0
TX1054781,SA010012,2023-10-22 16:05:53,Online Purchase,Home & Garden,214.87,0
TX1054782,SA011095,2023-08-14 17:39:13,Card Payment,Insurance,275.54,0
TX1054783,SA010810,2023-11-21 07:09:58,Transfer,Insurance,1613.71,0
TX1054784,SA012335,2023-11-05 03:13:17,Deposit,Travel,786.37,0
TX1054785,SA013641,2023-12-17 00:22:01,Deposit,Entertainment,673.64,0
TX1054786,SA011184,2023-09-21 00:24:39,Withdrawal,Restaurants,357.6,0
TX1054787,SA011810,2023-12-17 12:20:22,EFT Payment,Gaming & Betting,64.25,0
TX1054788,SA013325,2023-09-20 04:38:23,Withdrawal,Utilities,968.3,0
TX1054789,SA012114,2023-10-16 19:16:14,ATM Withdrawal,Home & Garden,308.9,0
TX1054790,SA012150,2023-10-25 17:26:33,EFT Payment,Government Services,85.14,0
TX1054791,SA013151,2023-12-26 17:49:06,Card Payment,Medical,883.2,0
TX1054792,SA011193,2023-07-15 21:35:11,ATM Withdrawal,Medical,699.64,0
TX1054793,SA013647,2023-08-20 13:07:08,Withdrawal,Hardware & Construction,120.36,0
TX1054794,SA010165,2023-12-20 22:48:34,Online Purchase,Telecommunication,87.17,0
TX1054795,SA011921,2023-09-30 19:37:08,Debit Order,Gaming & Betting,253.19,0
TX1054796,SA011174,2023-12-29 16:17:21,Debit Order,Grocery Stores,1502.35,0
TX1054797,SA012697,2023-12-07 11:32:39,Online Purchase,Telecommunication,2.15,0
TX1054798,SA014620,2023-11-17 23:50:46,Withdrawal,Hardware & Construction,119.76,0
TX1054799,SA013317,2023-11-19 05:04:00,Deposit,Gaming & Betting,1393.19,0
TX1054800,SA010054,2023-10-04 16:00:20,Debit Order,Entertainment,518.88,0
TX1054801,SA012294,2023-06-20 23:48:00,Withdrawal,Telecommunication,60.27,0
TX1054802,SA010928,2023-12-21 12:55:13,Online Purchase,Gaming & Betting,966.54,0
TX1054803,SA011411,2023-12-15 05:53:37,Deposit,Utilities,662.18,0
TX1054804,SA010077,2023-12-09 08:12:16,Debit Order,Restaurants,322.17,0
TX1054805,SA010946,2023-11-17 19:32:01,Card Payment,Travel,54.65,0
TX1054806,SA011209,2023-09-21 15:56:19,Withdrawal,Telecommunication,964.58,0
TX1054807,SA013110,2023-12-21 07:04:17,Online Purchase,Entertainment,221.25,0
TX1054808,SA010236,2023-12-28 05:27:18,EFT Payment,Home & Garden,134.54,0
TX1054809,SA012165,2023-12-03 04:12:56,Deposit,Transportation,849.41,0
TX1054810,SA013630,2023-08-27 08:02:42,Debit Order,Clothing Retail,890.41,0
TX1054811,SA011484,2023-12-23 03:17:48,Debit Order,Insurance,71.44,0
TX1054812,SA011355,2023-11-28 17:49:52,ATM Withdrawal,Utilities,681.99,0
TX1054813,SA012277,2023-12-28 23:24:31,EFT Payment,Transportation,80.53,0
TX1054814,SA011415,2023-10-30 23:01:59,Deposit,Electronics,12.15,0
TX1054815,SA012475,2023-12-21 03:18:48,Transfer,Online Shopping,191.9,0
TX1054816,SA011078,2023-12-06 11:43:38,Card Payment,Government Services,223.87,0
TX1054817,SA014739,2023-08-26 12:54:07,EFT Payment,Government Services,122.5,0
TX1054818,SA010367,2023-10-03 15:34:16,Withdrawal,Financial Services,1063.82,0
TX1054819,SA011352,2023-11-28 04:15:12,Card Payment,Grocery Stores,25.34,0
TX1054820,SA013246,2023-10-02 00:48:19,Online Purchase,Financial Services,630.58,0
TX1054821,SA010141,2023-11-02 06:38:07,Transfer,Medical,279.34,0
TX1054822,SA014544,2023-08-29 23:51:42,EFT Payment,Hardware & Construction,269.33,0
TX1054823,SA010846,2023-12-30 16:25:22,EFT Payment,Online Shopping,1103.05,0
TX1054824,SA010461,2023-12-04 05:29:39,Deposit,Accommodation,468.81,0
TX1054825,SA012341,2023-10-19 06:39:56,Card Payment,Restaurants,359.99,0
TX1054826,SA012754,2023-12-05 11:16:07,Deposit,Transportation,674.06,0
TX1054827,SA014390,2023-12-05 00:33:15,Deposit,Clothing Retail,1398.29,0
TX1054828,SA014570,2023-10-18 17:41:22,ATM Withdrawal,Insurance,734.87,0
TX1054829,SA013880,2023-08-30 15:00:13,Withdrawal,Medical,1725.66,0
TX1054830,SA012930,2023-10-23 15:15:49,Transfer,Home & Garden,28.31,0
TX1054831,SA014670,2023-12-22 04:51:11,Online Purchase,Education,221.35,0
TX1054832,SA011601,2023-11-20 09:40:36,EFT Payment,Government Services,122.53,0
TX1054833,SA014752,2023-05-10 06:44:12,Deposit,Electronics,320.39,0
TX1054834,SA013701,2023-06-04 06:39:57,Deposit,Government Services,28.34,0
TX1054835,SA011171,2023-11-22 21:53:22,EFT Payment,Fuel Stations,222.8,0
TX1054836,SA013304,2023-12-27 18:18:00,Card Payment,Electronics,521.42,0
TX1054837,SA011558,2023-12-17 20:39:44,EFT Payment,Financial Services,212.85,0
TX1054838,SA011499,2023-01-08 11:32:16,Debit Order,Grocery Stores,1330.61,0
TX1054839,SA013286,2023-12-03 09:56:59,Online Purchase,Online Shopping,189.14,0
TX1054840,SA011041,2023-10-22 19:14:51,Deposit,Clothing Retail,168.39,0
TX1054841,SA014519,2023-09-05 00:00:48,EFT Payment,Fuel Stations,418.64,0
TX1054842,SA010970,2023-11-03 20:25:42,EFT Payment,Utilities,1577.83,0
TX1054843,SA014729,2023-12-08 18:30:51,Transfer,Fuel Stations,977.94,0
TX1054844,SA011183,2023-09-05 18:54:30,Online Purchase,Transportation,112.31,0
TX1054845,SA010474,2023-12-12 13:25:01,Transfer,Telecommunication,430.8,0
TX1054846,SA012010,2023-12-23 17:07:35,Withdrawal,Electronics,327.76,0
TX1054847,SA010777,2023-11-23 06:17:54,Card Payment,Hardware & Construction,950.62,0
TX1054848,SA013436,2023-10-10 04:51:26,Card Payment,Financial Services,511.09,0
TX1054849,SA013849,2023-11-25 11:38:26,Withdrawal,Government Services,122.0,0
TX1054850,SA011557,2023-10-22 18:45:10,EFT Payment,Education,1448.01,0
TX1054851,SA014596,2023-10-10 23:56:02,Transfer,Accommodation,9.79,0
TX1054852,SA013787,2023-03-07 00:32:52,EFT Payment,Government Services,897.15,0
TX1054853,SA011182,2023-06-20 01:49:58,Withdrawal,Telecommunication,301.22,0
TX1054854,SA014354,2023-06-10 16:01:44,Card Payment,Grocery Stores,149.92,0
TX1054855,SA011100,2023-08-07 03:11:33,Debit Order,Home & Garden,474.05,0
TX1054856,SA012388,2023-03-31 00:15:17,Online Purchase,Restaurants,175.72,0
TX1054857,SA011317,2023-12-19 00:43:18,EFT Payment,Online Shopping,631.16,0
TX1054858,SA010588,2023-01-01 00:23:51,Deposit,Online Shopping,78.81,0
TX1054859,SA013612,2023-12-21 13:47:25,ATM Withdrawal,Hardware & Construction,281.65,0
TX1054860,SA013908,2023-09-07 17:04:29,ATM Withdrawal,Utilities,453.93,0
TX1054861,SA013535,2023-04-21 00:20:45,Withdrawal,Restaurants,828.4,0
TX1054862,SA010743,2023-10-15 21:34:54,Debit Order,Electronics,224.02,0
TX1054863,SA011491,2023-07-21 10:17:17,Transfer,Home & Garden,335.0,0
TX1054864,SA011775,2023-06-26 12:59:44,Transfer,Medical,458.83,0
TX1054865,SA010619,2023-09-11 03:45:00,Deposit,Medical,23.94,0
TX1054866,SA011470,2023-01-01 08:41:50,Online Purchase,Grocery Stores,702.38,0
TX1054867,SA011568,2023-10-13 02:47:00,Withdrawal,Education,379.85,0
TX1054868,SA010354,2023-10-09 09:32:52,Card Payment,Financial Services,23.5,0
TX1054869,SA012308,2023-11-20 21:16:46,Debit Order,Accommodation,46.86,0
TX1054870,SA012570,2023-12-13 14:18:59,Online Purchase,Government Services,202.49,0
TX1054871,SA014384,2023-09-21 03:06:43,Card Payment,Utilities,1334.17,0
TX1054872,SA014976,2023-01-01 21:30:05,EFT Payment,Government Services,695.35,0
TX1054873,SA012729,2023-12-02 07:56:00,EFT Payment,Accommodation,194.57,0
TX1054874,SA010218,2023-11-27 11:19:57,Debit Order,Government Services,911.75,0
TX1054875,SA014232,2023-08-18 10:21:24,Transfer,Telecommunication,32.58,0
TX1054876,SA013532,2023-10-30 12:56:44,ATM Withdrawal,Transportation,513.29,0
TX1054877,SA011646,2023-12-29 05:43:29,Withdrawal,Fuel Stations,450.21,0
TX1054878,SA014743,2023-04-19 21:23:40,Withdrawal,Gaming & Betting,24.27,0
TX1054879,SA011612,2023-12-14 18:36:38,Card Payment,Entertainment,54.53,0
TX1054880,SA012744,2023-11-19 15:24:54,Card Payment,Entertainment,230.67,0
TX1054881,SA012309,2023-03-25 06:28:45,Debit Order,Home & Garden,805.81,0
TX1054882,SA012983,2023-09-30 01:48:14,Online Purchase,Telecommunication,513.92,0
TX1054883,SA013901,2023-09-23 10:45:39,Online Purchase,Home & Garden,93.69,0
TX1054884,SA012836,2023-11-21 19:33:07,Debit Order,Hardware & Construction,520.03,0
TX1054885,SA014167,2023-12-27 00:13:43,Transfer,Insurance,336.58,0
TX1054886,SA011821,2023-07-20 22:04:31,Deposit,Transportation,393.82,0
TX1054887,SA011308,2023-07-03 04:46:14,Card Payment,Grocery Stores,686.12,0
TX1054888,SA011642,2023-10-22 19:14:04,Online Purchase,Medical,236.44,0
TX1054889,SA014477,2023-09-26 13:31:59,Transfer,Transportation,343.99,0
TX1054890,SA011191,2023-01-01 00:11:28,Card Payment,Education,471.4,0
TX1054891,SA013379,2023-12-04 11:49:10,Card Payment,Financial Services,1648.3,0
TX1054892,SA010567,2023-11-30 23:18:02,ATM Withdrawal,Utilities,1107.13,0
TX1054893,SA010305,2023-10-31 06:33:42,Deposit,Online Shopping,610.26,0
TX1054894,SA012750,2023-12-10 14:41:18,Deposit,Fuel Stations,409.81,0
TX1054895,SA012114,2023-12-10 22:15:46,Transfer,Restaurants,135.61,0
TX1054896,SA013842,2023-12-15 02:31:27,Card Payment,Fuel Stations,298.34,0
TX1054897,SA010499,2023-10-26 15:37:18,EFT Payment,Fuel Stations,152.32,0
TX1054898,SA011679,2023-10-06 23:55:46,Debit Order,Online Shopping,158.07,0
TX1054899,SA013890,2023-10-25 10:55:34,Withdrawal,Online Shopping,578.79,0
TX1054900,SA014200,2023-12-25 14:30:20,Card Payment,Entertainment,983.57,0
TX1054901,SA011886,2023-11-21 06:37:47,Transfer,Insurance,363.71,0
TX1054902,SA011246,2023-11-07 00:39:16,Card Payment,Education,1494.57,0
TX1054903,SA014991,2023-12-12 07:55:06,Card Payment,Home & Garden,492.92,0
TX1054904,SA012582,2023-07-25 19:03:36,Card Payment,Financial Services,279.79,0
TX1054905,SA014582,2023-11-24 21:41:35,Card Payment,Financial Services,59.6,0
TX1054906,SA013766,2023-09-07 11:57:22,Online Purchase,Hardware & Construction,771.1,0
TX1054907,SA013411,2023-11-27 01:36:14,Online Purchase,Electronics,747.71,0
TX1054908,SA010965,2023-12-21 01:36:06,Debit Order,Gaming & Betting,281.48,0
TX1054909,SA013631,2023-12-01 12:16:37,Withdrawal,Entertainment,161.13,0
TX1054910,SA014429,2023-05-05 07:22:26,Transfer,Travel,748.89,0
TX1054911,SA011353,2023-08-22 21:58:03,Card Payment,Accommodation,339.81,0
TX1054912,SA011543,2023-10-04 18:08:19,Online Purchase,Education,770.85,0
TX1054913,SA013208,2023-12-03 17:07:15,Debit Order,Financial Services,172.18,0
TX1054914,SA013732,2023-06-20 12:36:58,Deposit,Accommodation,130.03,0
TX1054915,SA014660,2023-09-19 21:33:03,Debit Order,Government Services,1256.22,0
TX1054916,SA014807,2023-04-01 18:08:44,Withdrawal,Entertainment,180.62,0
TX1054917,SA014446,2023-04-05 00:51:27,ATM Withdrawal,Medical,74.24,0
TX1054918,SA012362,2023-12-05 20:50:50,ATM Withdrawal,Travel,256.84,0
TX1054919,SA014018,2023-08-24 15:31:39,Withdrawal,Fuel Stations,46.97,0
TX1054920,SA013228,2023-12-08 15:43:05,Card Payment,Fuel Stations,323.83,0
TX1054921,SA013372,2023-12-24 18:30:46,Online Purchase,Travel,217.45,0
TX1054922,SA014919,2023-10-06 08:13:11,ATM Withdrawal,Gaming & Betting,740.52,0
TX1054923,SA010296,2023-10-29 02:01:47,Online Purchase,Grocery Stores,297.37,0
TX1054924,SA011948,2023-11-24 05:03:55,Debit Order,Medical,229.74,0
TX1054925,SA010675,2023-10-22 02:50:34,Withdrawal,Home & Garden,252.18,0
TX1054926,SA011434,2023-11-26 04:32:01,Online Purchase,Telecommunication,488.27,0
TX1054927,SA013675,2023-01-01 23:17:07,Withdrawal,Hardware & Construction,173.62,0
TX1054928,SA012142,2023-12-19 03:53:47,Online Purchase,Online Shopping,79.7,0
TX1054929,SA012517,2023-10-07 19:50:54,Card Payment,Education,406.95,0
TX1054930,SA011942,2023-12-20 21:50:36,Debit Order,Transportation,263.88,0
TX1054931,SA013903,2023-07-10 08:31:02,Deposit,Travel,324.97,0
TX1054932,SA012204,2023-08-15 07:24:11,ATM Withdrawal,Government Services,23.73,0
TX1054933,SA014929,2023-10-31 05:37:18,EFT Payment,Travel,868.85,0
TX1054934,SA012375,2023-10-09 05:40:17,Online Purchase,Home & Garden,60.71,0
TX1054935,SA011918,2023-06-19 09:38:42,Transfer,Medical,102.4,0
TX1054936,SA012642,2023-09-09 00:35:07,Transfer,Clothing Retail,37.59,0
TX1054937,SA010752,2023-10-22 14:04:57,Withdrawal,Medical,178.73,0
TX1054938,SA010355,2023-01-27 12:59:24,ATM Withdrawal,Transportation,1149.5,0
TX1054939,SA012570,2023-11-08 07:03:01,Transfer,Clothing Retail,961.6,0
TX1054940,SA012194,2023-12-06 21:34:27,Debit Order,Financial Services,367.41,0
TX1054941,SA012146,2023-07-25 12:12:55,ATM Withdrawal,Insurance,576.8,0
TX1054942,SA013517,2023-11-07 19:44:40,ATM Withdrawal,Utilities,383.3,0
TX1054943,SA013957,2023-11-30 01:49:13,Card Payment,Utilities,414.58,0
TX1054944,SA013718,2023-12-17 01:43:18,Transfer,Telecommunication,707.21,0
TX1054945,SA014613,2023-01-01 22:33:42,Online Purchase,Entertainment,26.68,0
TX1054946,SA012984,2023-08-11 00:57:56,Transfer,Government Services,915.52,0
TX1054947,SA012454,2023-12-27 22:39:41,Online Purchase,Insurance,439.48,0
TX1054948,SA011425,2023-06-13 19:27:59,Online Purchase,Restaurants,419.39,0
TX1054949,SA013695,2023-10-12 11:56:14,Transfer,Travel,2703.85,0
TX1054950,SA012108,2023-06-08 06:06:17,EFT Payment,Transportation,503.45,0
TX1054951,SA010499,2023-10-27 22:54:07,Deposit,Grocery Stores,106.55,0
TX1054952,SA014036,2023-07-16 00:13:52,Debit Order,Utilities,168.21,0
TX1054953,SA013891,2023-12-30 22:59:18,Online Purchase,Online Shopping,28.8,0
TX1054954,SA013813,2023-12-11 04:53:41,Deposit,Insurance,839.71,0
TX1054955,SA010567,2023-02-03 14:56:53,ATM Withdrawal,Financial Services,630.58,0
TX1054956,SA013512,2023-12-14 00:02:35,EFT Payment,Fuel Stations,1001.36,0
TX1054957,SA014003,2023-08-03 04:36:17,Transfer,Travel,944.9,0
TX1054958,SA014690,2023-12-13 08:32:43,Transfer,Restaurants,363.14,0
TX1054959,SA013951,2023-10-03 19:20:09,Withdrawal,Government Services,566.21,0
TX1054960,SA014431,2023-09-18 08:10:45,Withdrawal,Grocery Stores,6.72,0
TX1054961,SA014911,2023-03-16 14:40:49,Transfer,Financial Services,432.89,0
TX1054962,SA013022,2023-12-11 18:46:08,Online Purchase,Financial Services,726.69,0
TX1054963,SA013703,2023-12-25 23:25:26,Debit Order,Medical,90.32,0
TX1054964,SA010439,2023-11-15 18:12:39,Card Payment,Electronics,414.11,0
TX1054965,SA014360,2023-11-12 23:43:32,ATM Withdrawal,Insurance,180.97,0
TX1054966,SA014361,2023-09-01 09:02:55,ATM Withdrawal,Entertainment,3.37,0
TX1054967,SA010506,2023-09-19 04:02:52,Online Purchase,Medical,1496.48,0
TX1054968,SA011879,2023-12-16 02:16:51,Withdrawal,Financial Services,6529.68,1
TX1054969,SA013728,2023-12-12 03:49:23,Card Payment,Online Shopping,273.1,0
TX1054970,SA011483,2023-02-01 21:23:46,Withdrawal,Transportation,772.59,0
TX1054971,SA011634,2023-11-20 12:08:57,Online Purchase,Travel,214.83,0
TX1054972,SA014630,2023-11-26 13:22:16,Transfer,Electronics,225.11,0
TX1054973,SA014825,2023-01-29 21:53:10,EFT Payment,Fuel Stations,208.35,0
TX1054974,SA014093,2023-11-07 00:45:32,ATM Withdrawal,Clothing Retail,119.22,0
TX1054975,SA012549,2023-09-30 21:07:28,ATM Withdrawal,Restaurants,894.01,0
